item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,model_rank,model_name
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-07-01,116.34888,113.35307329712882,114.63907397283236,115.36531722868955,116.12866146473675,116.69483343543772,117.28963174766332,117.76745721447477,118.23989407057653,118.7598077058893,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-08-01,110.31961,107.25289363319919,108.5639145640856,108.97984860611666,109.46215314106587,110.41543433948885,110.9454745636348,111.5659930087566,112.20605132334214,113.49135286747065,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-09-01,120.47161,117.64246338247386,118.65718832270503,119.28884064334758,120.15402230965418,120.6113431501966,121.23892677875938,121.81328463260863,122.15655599754598,122.93503490260966,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-10-01,122.13584,119.09625190549929,120.2299911254982,120.59404617242399,121.31659678989809,121.97642553067814,122.5769959686931,123.72053347667878,124.53450170323225,125.45608545494073,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-11-01,114.80417,111.96937028955327,112.73884778232082,113.55166994046522,114.42402050343469,114.97318275960359,115.39733999169727,116.09910543490633,116.59191634307686,117.2802236900007,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-12-01,116.35924,112.87926951568502,114.2545665293176,114.91424081947224,115.5992196434971,116.15650585333645,116.99522050232139,117.82321762094978,118.86756350504231,119.9029102152536,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2025-01-01,110.70074,107.32140255844834,108.64656131759958,109.45698986411881,109.9308055837752,110.76729450224957,111.40555238514824,112.12877825777221,112.94983330577699,113.7149831964791,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2025-02-01,114.57139,111.91503948403647,112.87826670582712,113.42479509384239,113.70819632261919,114.09215386221632,115.13805096780786,115.56330875387508,116.14376479594515,117.60275390283198,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2025-03-01,109.005615,105.62438116133458,106.81251759315785,107.83354367122394,108.43978849091263,109.14768569856548,109.67239401851145,110.10571830560102,111.01271803834894,112.05860917483417,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-04-01,-0.0024593356,-0.004121400160995617,-0.003682620423252486,-0.0031654953046386484,-0.0028816892610427983,-0.0024833799919540163,-0.00196618812312516,-0.0014900441356498345,-0.001172499125853068,-0.0007297352638248183,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-05-01,-0.0027193981,-0.0048826868301137735,-0.004212498100428692,-0.0035096566125871614,-0.003206176993379002,-0.0026792568641914906,-0.002204829944310295,-0.0019669527164972375,-0.0014197059798735263,-0.00066866756929259,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-06-01,-0.004087863,-0.006061364927692221,-0.005569071589243895,-0.004946198726138391,-0.0043808300063131085,-0.004130121800104646,-0.0037115045949684816,-0.003423649427315184,-0.0029277702486444554,-0.001812249990880175,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-07-01,-0.0034723482,-0.005898645874678709,-0.005243449103252303,-0.004467493257509659,-0.003830792363845901,-0.003352617162659586,-0.0028962361400705315,-0.002561394189065574,-0.0017470709732265131,-0.0011849632114582093,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-08-01,-0.0033185813,-0.005522117947607378,-0.004992820717231037,-0.004048679769398551,-0.0036653395861171445,-0.003314208948900131,-0.002893509650518454,-0.0024959649748017496,-0.00203201223726247,-0.0009465130054008113,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-09-01,-0.0041453107,-0.005947753261015331,-0.00547585748128071,-0.005032973538883129,-0.004501355221484409,-0.00410213105434357,-0.003797781348416511,-0.0033085020389080552,-0.002849828869949292,-0.002188426429057016,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-10-01,-0.003973562,-0.0063988131711837475,-0.005464841828663091,-0.005141286965590686,-0.004577860303594784,-0.003832374997440543,-0.0033776872364248804,-0.002948701575685983,-0.0025528814361189395,-0.0017420402009019863,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-11-01,-0.004180712,-0.006415963308597367,-0.005607928616512048,-0.0051790986284774194,-0.004577897646372422,-0.0040635769703589765,-0.0038331981722950353,-0.0031646046793920544,-0.00260513331772479,-0.0018643251944693365,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2023-12-01,-0.0063200514,-0.00899289760356434,-0.008091572950998775,-0.0074002892862276536,-0.006581546786047842,-0.006212096015515433,-0.005693440776588003,-0.0051771145600231945,-0.00463199379440872,-0.004046750081364261,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-01-01,-0.007294876,-0.009546463204948626,-0.009000336985046327,-0.008371250517134714,-0.007691027783099092,-0.007346009458403857,-0.006693104133170081,-0.006065949453824,-0.005775840416148072,-0.005025100747788218,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-02-01,-0.0045639086,-0.006907450743225858,-0.006277153202357062,-0.005722124697658929,-0.005197626247601048,-0.0043838928142562635,-0.0038632124298192093,-0.003457824137052628,-0.0028251532292727644,-0.002314014858090914,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-03-01,-0.0049591563,-0.006987114324147076,-0.006196238871777428,-0.005843229892845372,-0.0052435517958908,-0.004933004355838124,-0.004440072922676959,-0.004121726443515203,-0.0035745994371722822,-0.00294750660680166,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-04-01,-0.0029953732,-0.004956039248222306,-0.004461878770892231,-0.003939711910512945,-0.00350435160423938,-0.003024320467004609,-0.002542980932198447,-0.002147898779274411,-0.0017581627117535595,-0.0008865286015085419,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-05-01,-0.004495527,-0.006624112417919881,-0.005978717658837958,-0.005542337427950236,-0.00483986236611425,-0.004482522091761251,-0.00416795610205032,-0.003790983795925129,-0.003179532921536391,-0.0022358666937645905,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-06-01,-0.0021224315,-0.004347618273453931,-0.0038301206606331864,-0.0032017941182464482,-0.0028170979253521675,-0.0023779391584160363,-0.001443733723358081,-0.0009885265476447525,-0.0004735125796252772,0.00022917510265087204,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-07-01,-0.004399996,-0.0066632922268222185,-0.005933847510801116,-0.005287880473651935,-0.004706466029061589,-0.004472585412024922,-0.003931198690781592,-0.0035746321121027137,-0.0029315563395119273,-0.002185578108692906,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-08-01,-0.001813618,-0.004344921191339241,-0.0034940137230358367,-0.0028947909745760565,-0.0022252163001907146,-0.001682334234095459,-0.0013517388570846826,-0.0007510027925612429,-0.00040689726538682344,0.000897617123912068,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-09-01,-0.0024482175,-0.004866397677116999,-0.00390741974355303,-0.003396131067691193,-0.0028897403639009146,-0.002317693588472683,-0.0018293590512383946,-0.0014597813152620286,-0.0008924285269825208,-0.00030643854186625935,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-10-01,-0.005336502,-0.007639557765899977,-0.007173483025021587,-0.006519452048434474,-0.006008412635613351,-0.0053085408321632485,-0.004654511956107381,-0.004205817710902143,-0.0035453922504297478,-0.003161475821410957,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-11-01,-0.004890326,-0.007366542384686491,-0.006727804442502736,-0.005911447912421451,-0.005220522038138543,-0.004742810587571988,-0.004394668306135219,-0.003944289434873922,-0.0034126984243813448,-0.0023911001536087925,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-12-01,-0.007823603,-0.01056427865234675,-0.009612870099809403,-0.008889519958490699,-0.00830666828374613,-0.00781370090816149,-0.007042838850680626,-0.0066099368661372525,-0.005859640876654176,-0.005309432624371644,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2025-01-01,-0.0061051785,-0.008475055737012276,-0.00784017437018878,-0.00713376524672894,-0.006568940797887692,-0.0060783423547592745,-0.005539778980897515,-0.0052022019048231435,-0.004571953609742361,-0.003832578982363371,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2025-02-01,-0.0049473806,-0.007489022027482268,-0.006402940014897142,-0.005950010165138648,-0.005339200652955789,-0.005013830464105598,-0.004392085586277038,-0.00387286040320595,-0.003357860088639548,-0.0025791012006506735,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2025-03-01,-0.0065318453,-0.009048364931716932,-0.008201617448842076,-0.007484655723207289,-0.007118043003775144,-0.00662970613261725,-0.005880612113789305,-0.005349966108963253,-0.004919056594999072,-0.004202004079736164,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-04-01,96.92757,95.05683505979616,95.40406498979861,96.07403979396811,96.33093911120736,96.65327222618058,97.19845058616023,97.81465657186735,98.41149150081398,99.29258768831845,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-05-01,97.05329,94.68833647285388,95.28130145002629,95.8379840110933,96.41899794910793,97.02756592705089,97.64180081398014,98.18129514314087,98.67234804941319,99.53157673344234,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-06-01,100.02651,97.28308505753996,98.08992427464555,98.95822418910956,99.34420124390107,100.09163897722316,100.57634678289574,101.15932346757478,101.69393389838658,102.76417246503593,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-07-01,96.71039,94.3557653371947,95.14573077946599,95.70424621183301,96.13435040530233,96.59108030128826,96.93542248806001,97.89668894229692,98.44042238664704,99.36617523682307,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-08-01,100.25752,98.04734645301556,98.64973386699405,99.35435824908643,99.75607235606958,100.23413647308604,100.41008710661788,101.1137969322858,101.76079256667771,102.78399620634625,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-09-01,96.85851,94.35610401539572,95.2668898782416,95.87376530039074,96.28364276307505,96.63768927048235,97.13143907419266,97.85675080612768,98.46400541422818,99.30609597903184,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-10-01,98.07876,95.09767689464235,96.20988524906141,96.97315149021762,97.47875837180919,98.18253584959618,98.61794238229905,99.08170726345696,99.91629512473457,100.70208701590715,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-11-01,99.026794,96.62367066563621,97.10550158582562,97.96584820024214,98.81210062318564,99.14081350002945,99.58161341000266,100.07120135557312,100.85429426127934,101.5204680186107,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2023-12-01,97.843124,95.43518371175396,96.20538011905813,96.64333488157934,97.35733367582537,97.63009365653558,98.31783173562346,98.77675781984513,99.49807557112095,100.01450553894676,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-01-01,99.369156,96.66101129451768,97.541065973473,98.34246378865583,98.76985980933398,99.2749755866538,99.6297483103269,100.34582135195208,101.24433963053988,102.45233670387182,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-02-01,101.39657,99.393434447146,99.85651988387349,100.51255125221806,101.09373682616442,101.36753915063511,101.93757924676746,102.28480165986778,102.47068546194413,103.40291913456369,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-03-01,100.21143,98.21959167140847,98.82240044951126,99.12336134133766,99.6560649846453,100.255012580693,100.66135041769064,101.11723382697684,101.63602451967367,102.2782452507974,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-04-01,99.910225,97.18570108495518,97.94837182042129,98.50029618244702,99.09551957110048,99.8440009010001,100.76082492427582,101.06581654606066,101.6649654280429,102.55276376899775,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-05-01,100.53536,97.95883785380488,98.90279371767323,99.2345509398752,99.61283778619335,100.45778101535115,101.22988379255384,101.81215054758829,102.4076153123209,103.1684627814175,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-06-01,97.398094,94.97692203815848,95.7351594717971,96.39531302574254,96.9178738624577,97.34523229862523,97.85421510447956,98.3319969200609,99.16647662146914,99.92881744845337,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-07-01,100.9062,98.06950628046218,99.08931562121833,99.56574272399556,100.38288928432891,101.23692044814848,101.57476844909516,101.91591010598694,102.5546208614268,103.53722111908857,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-08-01,102.35233,100.20335392369768,100.44446190000775,100.80584490388313,101.76176057662838,102.10402851602097,102.87279963516227,103.52069729780845,104.0512552831668,105.20018621007088,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-09-01,99.52993,97.71113546630814,98.05113288365514,98.44138120927289,98.94037906347923,99.39370923167903,99.94797302068645,100.6240156352886,100.97101170611401,101.47872457311593,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-10-01,100.91609,97.89095855724824,99.35828875368328,99.88524029644724,100.32402609425824,101.00184186254913,101.46142275246652,101.88678461591013,102.55451980085385,103.9019407922934,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-11-01,99.64788,97.24004077037293,98.1545829962499,98.67108938591393,99.0621921327392,99.58421885179823,100.01023802657159,100.46924053263146,101.00693498134038,102.05102725678609,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-12-01,101.95805,99.89770666100581,100.40579495550799,101.04509161170742,101.4263188195711,102.02639144530264,102.36751096909373,102.82540514969673,103.67150890502057,104.20602495695022,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2025-01-01,100.8407,97.92012497268104,98.95471212539734,99.68577303463631,100.10694046669758,100.98958095998182,101.5845696542469,101.97625370816937,102.6467530250645,103.66752494689754,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2025-02-01,104.8396,101.80184487478323,102.93320295495596,103.84802163578863,104.2779533581149,104.82278343496304,105.15506725791903,105.67585995221353,106.58436443526631,107.81499323045568,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2025-03-01,103.676216,100.90797830579007,101.98543017523389,102.36660392957137,103.19710217849064,103.86610939031516,104.48224354784645,105.00270883929312,105.42201583807994,106.0660297679647,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-04-01,0.0038306473,0.003022437319282919,0.0033011548552326873,0.003484264942009759,0.00368468613730945,0.003814566315669402,0.003979537355477939,0.004165474131977416,0.004305190483613832,0.004548377020062236,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-05-01,0.0037784942,0.0030558390084221964,0.0033293572140790217,0.003506825894078528,0.003641654318795616,0.0038094670996796556,0.003921654184419372,0.004037151426587136,0.0041856711094062134,0.004494018716264203,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-06-01,0.0040188557,0.0032717734737268273,0.00367593788039609,0.003756722825450828,0.0038753220146620863,0.003954392815844419,0.004185450584278213,0.004365794186745285,0.004506452844306107,0.004689670343012122,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-07-01,0.0038348644,0.0028204932007104434,0.003375439212103714,0.0035711764719287414,0.0037127605596544294,0.0038077607095346067,0.0039940847163002086,0.004178987738502655,0.004461819424991917,0.004635772929890083,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-08-01,0.0040983283,0.0034211827827344554,0.003603020688098344,0.0038031968428085434,0.0039757827270318225,0.0040894159959485935,0.0042419891677931525,0.004447997721829727,0.004586185334897842,0.004765546950600519,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-09-01,0.0038955149,0.0028070070743071475,0.0032858672414988466,0.0035422628226230157,0.0037490281632544913,0.004042077780067035,0.004123344596471786,0.004293489995010169,0.0045422869233267184,0.004767249691932696,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-10-01,0.003687014,0.0027128101193605973,0.0030334872929666037,0.003346366611387217,0.003595961603494289,0.0037940058252581496,0.00396089146559629,0.004126842781788185,0.004261775995849967,0.004487863054922376,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-11-01,0.00404174,0.0034313024231609757,0.003704121767127257,0.003798480182043429,0.0039017120537646575,0.00402576758652559,0.004169184404542045,0.004365557926111771,0.004440138635003312,0.004684608755405125,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2023-12-01,0.0039131907,0.0034022658544715974,0.0035299862776870562,0.003671925554540831,0.0038104488583932446,0.003949396222716721,0.004063076698150035,0.004165200128935747,0.004238292692302194,0.004430571675701616,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2024-01-01,0.0041647307,0.0036061447560698807,0.003775061074797137,0.003900068263565459,0.004010014977201272,0.004166535936523401,0.004224847044916706,0.004466376792270051,0.004568723484793419,0.004806672948540725,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2024-02-01,0.0036237577,0.002662553879409413,0.0029937717892525428,0.0033763470823566302,0.0034695790403237257,0.003706876164744615,0.003810281013001097,0.003966838802528159,0.004168402646384047,0.004608156433560641,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2024-03-01,0.0038502666,0.003052581758780804,0.0033857163216107766,0.003577659614225903,0.00372246571774368,0.003807994461609272,0.004012709169406232,0.0041868515003705645,0.004310397567634133,0.004577039699457556,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2024-04-01,0.0035923033,0.0027205335159583045,0.003154887630210155,0.0032585179066869346,0.0034518793332301567,0.0036094642635809155,0.003720688745874624,0.003854934842862293,0.004081391230212674,0.004427311119323558,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01_pct_change,2024-05-01,0.00401648,0.003383241970381406,0.0035648474919754564,0.003866309560891656,0.003930087959273253,0.004070506593362286,0.004133168112928598,0.004306075320735488,0.004434649680188587,0.004682200082807463,,cnn_multiscale
